tweetid,screen_name,date,lang,text,state,friends_count,followers_count
1296897240271732736,rwang0,Fri Aug 21 19:49:31 +0000 2020,en,MyPOV: Thanks lean manufacturing!  Why are there still not enough paper towels? A decadeslong lean manufacturing trend left many makers unprepared when #Covid19 struck.       https://t.co/FuyyO1Xxvj via @WSJ,Silicon Valley | SF | FL 410+,103619,141982
1323449989188755456,LauraSanthanam,Tue Nov 03 02:20:40 +0000 2020,en,When I asked @EricTopol to tell me where the US stands in its fight against #COVID19; the self-described optimist said; “We’re basically just sitting ducks.” https://t.co/C2Yx1rDttt,D.C.,2463,3388
1360409969624043520,MarcGoldwein,Sat Feb 13 02:06:26 +0000 2021,en,“Between the direct aid and the money for public schools and transit; we’re giving state and local governments more than half a trillion dollars; when it seems hard to justify even half that”   https://t.co/gmC11UzB0u,DC,7194,17840
1277602419128643584,matthewherper,Mon Jun 29 13:58:48 +0000 2020,en,Former NIH Director Has Harsh Words For Trump Administration's Pandemic Response  https://t.co/WsOkUNppih,Undisclosed.,3069,111212
1299161694263037952,CarlosdelRio7,Fri Aug 28 01:47:39 +0000 2020,en,Effectiveness of surgical; KF94; and N95 respirator masks in blocking SARS-CoV-2. N95 masks and similar KF94 masks worn by coughing patients with #SARSCoV2 infection blocked the spread of viral RNA to surrounding surfaces  better than surgical masks.  https://t.co/fxaNZLevvB,GA,1569,56698
1299756748572684288,CarlosdelRio7,Sat Aug 29 17:12:11 +0000 2020,en,Reading @beckershr States ranked by COVID-19 test positivity rates: Aug. 29 https://t.co/wopVFX6a4c. Great to see Georgia now &lt; 10% with 2.2 tests per 1;000.,GA,1569,56698
1311091767421202432,EricTopol,Tue Sep 29 23:53:30 +0000 2020,en,On the infamous CT—cycle threshold—value determined by PCR of the virus but not provided to the patient; a controversy https://t.co/JSDnXzQSDH Reviews recent studies correlating CT &lt;25 and higher likelihood of being infectious; by @RobertFService @ScienceMagazine @NewsfromScience,CA,556,686676
1316111020830662656,PeterHotez,Tue Oct 13 20:18:14 +0000 2020,en,Many thanks ⁦@jaketapper⁩ for hosting me ⁦@TheLeadCNN⁩ on why #covid will race through northern states for next few months; higher virus transmission in the cold due to people indoors; greater virus survival; load; mortality; and why we should halt public gatherings https://t.co/9h5SRr41fH,Houston TX,7216,334781
1330283258366615552,LauraSanthanam,Sat Nov 21 22:53:38 +0000 2020,en,Helpful ways to think about pods and staying socially connected during the pandemic — Innovative Holiday and Winter Gatherings in the Time of #COVID19  https://t.co/ngXET5jVGS,D.C.,2463,3388
1338473135713234944,bethlinas,Mon Dec 14 13:17:17 +0000 2020,en,Yes; the #communicator matters “...much of the responsibility for quelling misinformation rests with our politicians...It starts from the top...Had there been a unified response from elected; there would’ve been more unified attitudes among the public” 1/ https://t.co/OOAv7l6oh3,DC,12532,14988
1365298255081263104,EricTopol,Fri Feb 26 13:50:44 +0000 2021,en,For a high dose infusion of hope; a great twofer  —Our chance to stop it for good "Summer will feel like summer again; sort of" https://t.co/iuDUyc6oT5 by @apoorva_nyc  —Vaccines and an 80% drop in nursing home cases https://t.co/143xVmlBFE  @mathisonian @smervosh @danielle_ivory https://t.co/T2Z1JhopRZ,CA,556,686676
1395002109108572160,NACCHOalerts,Wed May 19 13:03:15 +0000 2021,en,How the Covid pandemic ends: Scientists look to the past to see the future https://t.co/by7Lkyk935 via @statnews,DC,3522,28576
1222981617758527488,luckytran,Thu Jan 30 20:35:14 +0000 2020,en,When emerging diseases develop it's important for all of us to stay calm and listen to what public health officials say.  Ignoring the science leads to panic and xenophobia.  #coronavirus #nCoV19 https://t.co/L171gORcZj,New York City and Australia,3937,56156
1233207354440769536,DemFromCT,Fri Feb 28 01:48:39 +0000 2020,en,an important article from @nytimes that highlights testing and diagnostic bottlenecks at @CDCgov https://t.co/yvvOlQ61FH,CT,2318,23508
1272552635434967040,nataliexdean,Mon Jun 15 15:32:45 +0000 2020,en,A rich manuscript with COVID-19 strategies recommended by African experts. There's a lot in here; particularly in Table 1; so I'm picking out a few highlights. 1/11 h/t @BHedtGauthier https://t.co/Vh9ScFB4aU https://t.co/Kl10e8dmZf,Emory University,830,132117
1275210965240492032,skathire,Mon Jun 22 23:36:01 +0000 2020,en,Wow!  Oral dexamethasone:  dramatic mortality benefit is severe COVID  Evidence from an RCT involving &gt; 6000 patients   https://t.co/bQazDwSkVU https://t.co/mgLm9ZLANw,MA,964,29497
1293734086670815232,KrutikaKuppalli,Thu Aug 13 02:20:17 +0000 2020,en,I see #Ebola trending and legit wonder how many people tweeting about it actually really know there is an outbreak going on in #DRC.   I also wondering how many would be shocked to know there is an epidemic going on in the #DRC.,Global Citizen ,745,33492
1302690616158105600,dvergano,Sun Sep 06 19:30:20 +0000 2020,en,Funny how pieces about US pandemic era debt approaching WW2 levels never seem to mention that debt was what ended the Great Depression; and led to a three decade-long US economic boom. Almost like they're lost without an excuse for deficit politics to start over again.,DC,1801,18517
1312409625250148352,CarlosdelRio7,Sat Oct 03 15:10:12 +0000 2020,en,Reading @beckershr States ranked by COVID-19 test positivity rates: Oct. 3 https://t.co/wopVFX6a4c. 13 States at &gt; 10%.  GA now at 6% positivity rate.,GA,1569,56698
1314332492363595776,Eli_Sherman,Thu Oct 08 22:30:59 +0000 2020,en,Providence City Council president ⁦@Sabina_Matos⁩ tells my colleague ⁦@StephMachado⁩ the city will likely have to cut all department budgets because of financial challenges related to the coronavirus https://t.co/JktOiq6ijU,RI,1724,4687
1319465408546566144,ichaydon,Fri Oct 23 02:27:22 +0000 2020,en,Left arm: #COVIDvaccine Right arm: #flushot   https://t.co/1ZlLUDazxU https://t.co/4QlzYDQIhi,WA,1868,18094
1327246339542028288,laurahelmuth,Fri Nov 13 13:46:01 +0000 2020,en,Covid is a weird; complicated; multi-stage disease; but massive testing and new trial designs are starting to identify some treatments that work; and rule out those that don't.   https://t.co/SfeA3z0w63 By @Sara_Reardon on @sciam,Washington DC,7507,52715
1364996310462574592,celinegounder,Thu Feb 25 17:50:55 +0000 2021,en,1/ Are you a primary care provider? Please send letters to your patients documenting their chronic medical conditions. They may not even realize they're eligible for COVID vaccination.,USA,1113,115895
1378072968224333824,michaelzlin,Fri Apr 02 19:52:53 +0000 2021,en,Let's just keep playing the "no evidence" game shall we; until we're definitely proven wrong and end up looking like fools.  We can say problems are rare; benefit &gt;&gt; risks; but please no more "no evidence" arguments.  https://t.co/nhfTQQWOtu,Harvard→UCLA→HMS→UCSD→Stanford,348,26296
1392838308816957440,ghn_news,Thu May 13 13:45:05 +0000 2021,en,Germans seeking vaccines are becoming more “aggressive” as the country expands vaccine eligibility; showing up at doctors’ offices before it’s their turn and demanding second shots early. https://t.co/nm69RYIZTN,MD USA,2268,16655
1397271314210066432,EricTopol,Tue May 25 19:20:16 +0000 2021,en,Severe COVID-19 is complemented by activation of complement.  A new perspective on the pathobiology and how to intervene @SciImmunology https://t.co/Jg54BURQAw by @MarkusBosmann w/ @ScienceVisuals @kholoski https://t.co/0Vg6r8nVJ6,CA,556,686676
1220888690987159552,InfectiousDz,Sat Jan 25 01:58:41 +0000 2020,en,For an updated map of coronavirus; check out JHU's work: https://t.co/7TR47XOmKM (Australia; France; Nepal also have 1 more case each),NYC,9293,45266
1222606198874218496,dvergano,Wed Jan 29 19:43:27 +0000 2020,en,HHS and CDC in collaboration with the Department of State received the flight carrying approximately 210 U.S. citizens from Wuhan at March Air Reserve Base in California -- https://t.co/NzT0T5DoZ6,DC,1801,18517
1281032029929443328,gregggonsalves,Thu Jul 09 01:06:51 +0000 2020,en,"American leadership has politicized the pandemic instead of trying to fight it. I see no preparedness; no coordinated top-down leadership of the sort we’ve enjoyed in Europe;" @thomaschattwill writes: https://t.co/8gp9iWQHzR,CT,12347,115528
1283824307018268672,chrissyfarr,Thu Jul 16 18:02:21 +0000 2020,en,My impression of Sweden so far after talking to 3/4 folks about the Covid-19 response:   Some locals feel things have been misunderstood by the international media.,CA,2633,87974
1298972303766818816,ghn_news,Thu Aug 27 13:15:05 +0000 2020,en,University of Hong Kong scientists claim to have the first evidence of someone being reinfected with the virus that causes #COVID19. https://t.co/Q0MTlfLFJh,MD USA,2268,16655
1302284181637128192,bylenasun,Sat Sep 05 16:35:18 +0000 2020,en,Covid-19: Flu and covid-19 have similar symptoms. Social distancing measures + mask-wearing limits spread of covid-19 AND controls influenza. More impt than ever: flu shots. My take.  https://t.co/lzF5UZccMY,D.C.,634,20246
1317218191047680000,Bob_Wachter,Fri Oct 16 21:37:44 +0000 2020,en,Fine @TheAtlantic piece by @peteratlantic (Nicholas) on whether Trump's behavior was Covid; meds...or fear. https://t.co/1cphbmNiM7  I'm quoted: "Trump’s ordinary conduct is; 'let’s say; charitably; unusual'" – making it tough; since MD approach is to look for "altered thinking.",San Francisco,305,274323
1327736133153767424,michaelzlin,Sat Nov 14 22:12:16 +0000 2020,en,We can deal with the current threat of COVID19 while we plan for the future; right? If you want to learn optogenetics &amp; sensors; come to our @cajal_training course in March 2021 in beautiful Bordeaux. It's like CSHL; but with wine instead of beer. Apply at https://t.co/CcyPYK7W05 https://t.co/KrWPXvlZFP,Harvard→UCLA→HMS→UCSD→Stanford,348,26296
1333782392541241344,DrRobertGlatter,Tue Dec 01 14:37:57 +0000 2020,en,The CDC Says Now Is Not the Time to Take a Cruise https://t.co/YWHbPgMf24,New York City,6466,5879
1373080265371705344,EricTopol,Sat Mar 20 01:13:40 +0000 2021,en,The US has now administered 4 times as many shots as its number of confirmed covid cases,CA,556,686676
1392476437093961728,DrTomFrieden,Wed May 12 13:47:08 +0000 2021,en,Just about everyone who's hospitalized or dying from Covid has one thing in common—they're unvaccinated. It's crucial that we reach the unreached with vaccines before the virus reaches them.,NY,962,268275
1234121162344497152,NAChristakis,Sun Mar 01 14:19:48 +0000 2020,en,We will need better protocols (and equipment) because snowballing quarantines of first responders will result in us soon having no first responders; just when we need them. We can learn from what the Chinese and Koreans have been doing. https://t.co/s7o6cli0UU h/t @yellingatwind,USA,711,196559
1300843932046241792,CarlosdelRio7,Tue Sep 01 17:12:16 +0000 2020,en,Will be joining ⁦@UnivisionNews⁩ to talk about latest developments in #Coronavirus https://t.co/HKowlfoRNJ,GA,1569,56698
1320791560263380992,bhrenton,Mon Oct 26 18:17:01 +0000 2020,en,This week's Middlebury Covid-19 testing update: The college ran 789 tests last week for a cumulative total of 9639; the first over 750 in a month. 2 positives have been found since the start of the semester. Targeted Dynamic Testing will continue this week (and every week). https://t.co/YQe0ebyh93,DC,5601,17385
1397687732957294592,tmprowell,Wed May 26 22:54:57 +0000 2021,en,#IGotVaccinatedAnd my family sleeps better knowing we won't lose another physician family member to #COVID19. Rest in service; Papadoc.   #VaccinesWork; and he would have loved to have had the opportunity to get one. Find yours at https://t.co/mtE55JaGik. #GetVaccinated. https://t.co/LVN5JAB2NE,USA,7589,60699
1253027521471352832,CarlosdelRio7,Wed Apr 22 18:26:55 +0000 2020,en,The researchers taking a gamble with antibody tests for coronavirus https://t.co/6m6KbWh7Cm,GA,1569,56698
1271553167185121280,LauraSanthanam,Fri Jun 12 21:21:14 +0000 2020,en,Why chronic stress and #COVID-19 are a 'perfect storm' for the health of black Americans https://t.co/vOTQBuStOj,D.C.,2463,3388
1278395535959838720,KrutikaKuppalli,Wed Jul 01 18:30:21 +0000 2020,en,I am bothered that @GileadSciences has operations all over the world &amp; conducted trials for #remdesivir globally but the #UnitedStates managed to obtain all global stock of the medication. This is unethical &amp; concerns me for what will happen with other drugs or a #COVID19 vaccine,Global Citizen ,745,33492
1309966019788644352,DrRobertGlatter,Sat Sep 26 21:20:11 +0000 2020,en,Pets Can Support Mental Health And Reduce Loneliness During Lockdown; Study Finds ⁦@ElenaRatschen⁩ ⁦@profDSM⁩ ⁦@ForbesScience⁩  https://t.co/GZ4pVO0ubt,New York City,6466,5879
1321103356291678208,DrTomFrieden,Tue Oct 27 14:55:59 +0000 2020,en,Of COURSE Covid can be controlled. We can if we follow science; work together; avoid risky gatherings; 3W's; test strategically; isolate quickly; trace; use supportive quarantine. Failure appears to be an acceptable option to some. Not if you care about health and community.,NY,962,268275
1393859920508899328,ProfEmilyOster,Sun May 16 09:24:36 +0000 2021,en,This is an important perspective; have complicated feelings.  Considerations:  -Hard to predict where supply +pandemic will be in October (when 2-11 vaccines exist) -Would need to accept we can reopen (schools; etc) normally for kids without this.  https://t.co/CRDOfJ7D0Z,RI,280,109532
1255004326398799872,rwang0,Tue Apr 28 05:22:02 +0000 2020,en,MyPOV: Why Christian Drosten knows he's the "evil guy" crippling the German Economy.  He's Germany's #1 #publichealth guy  https://t.co/8Wun2hsqVe  #covid19 #coronavirus,Silicon Valley | SF | FL 410+,103619,141982
1286040818709487616,doritmi,Wed Jul 22 20:49:59 +0000 2020,en,We're still in the early stages of the vaccine race; results are promising so far; but we have a long way to go. https://t.co/3chkp6Fgjl #covid19 #vaccines via @bobjherman @axios,CA,11915,13785
1288581091067142144,bhrenton,Wed Jul 29 21:04:07 +0000 2020,en,"A sobering milestone;" @wolfblitzer announces as the U.S.  surpasses 150;000 coronavirus deaths. https://t.co/22s4DbD3ON,DC,5601,17385
1288892292288438272,DrTomFrieden,Thu Jul 30 17:40:43 +0000 2020,en,The science behind developing a vaccine is complex. There are still many obstacles to overcome before—and even after—a Covid vaccine is approved for public use. We discuss vaccine development in our new Weekly Science Review. https://t.co/jSYJds2LR7 https://t.co/8Ss5lUGMeh,NY,962,268275
1328412800385953792,NACCHOalerts,Mon Nov 16 19:01:06 +0000 2020,en,LHDs have been active in 2020 between #COVID19 &amp; the busiest hurricane season on record. To support LHD capacity in water; sanitation; and hygiene preparedness; NACCHO &amp; @CDCgov are offering technical assistance to 2 LHDs. Applications close Nov. 30! https://t.co/JMzN85jY8t https://t.co/e26GIO9cU1,DC,3522,28576
1348345032324087808,KrutikaKuppalli,Sun Jan 10 19:04:41 +0000 2021,en,If this isn't clear; anyone who was at the Capitol on Wednesday should assume they were exposed to someone with #COVID19 given how high levels of circulating virus is right now.   I would recommend everyone monitor themselves for signs/symptoms and get tested as appropriate.,Global Citizen ,745,33492
1280503974408396800,DrTomFrieden,Tue Jul 07 14:08:32 +0000 2020,en,Cofactors for the Covid pandemic? Industries that profit by increasing ill-health. https://t.co/Sqkyoj9JcL,NY,962,268275
1321490113130565632,bylenasun,Wed Oct 28 16:32:49 +0000 2020,en,NEW: It was clear the White House didn't want to get to the bottom of its coronavirus outbreak. This South Bend health official lays out how "so many opportunities" were "cavalierly dismissed." Me w/ @desmondbutler @thamburger @sarahkaplan48  https://t.co/zkbiTTsdAn,D.C.,634,20246
1339046431152361472,bhrenton,Wed Dec 16 03:15:22 +0000 2020,en,Hey Arizona Department of Health Services; you may want to update your Covid-19 vaccine page. https://t.co/UYkCHEiB5W,DC,5601,17385
1347721281697763328,dvergano,Sat Jan 09 01:46:07 +0000 2021,en,Biden Wants To Give States More COVID-19 Vaccines. But They May Struggle To Give Them To People. https://t.co/ahIFV6rHiE via @dvergano,DC,1801,18517
1349420949242867712,Eli_Sherman,Wed Jan 13 18:19:59 +0000 2021,en,.@GovRaimondo says @RIHEALTH director Dr. Alexander-Scott will be leading COVID-19 news conferences in the coming weeks. There will also be regularly scheduled updates on vaccine distribution https://t.co/NcoXq6IiLu,RI,1724,4687
1363676620335312896,soledadobrien,Mon Feb 22 02:26:56 +0000 2021,en,Shooting this series during the pandemic was truly a challenge, New York,422454,1318234
1400836087027752960,bhrenton,Fri Jun 04 15:25:24 +0000 2021,en,New @CDCMMWR on adolescent hospitalizations: - Adolescent hospitalization rates 12.5x lower than adults but still 2.5-3x higher than flu - 30% of hospitalized adolescents had no underlying conditions - 30% required ICU admission and 5% ventilation https://t.co/UU2Bgq6c2s https://t.co/n0QkB4knTW,DC,5601,17385
1222628384544624640,PeterHotez,Wed Jan 29 21:11:36 +0000 2020,en,My comments and interview with @WebMD_BrendaG  @WebMD today: Can the New #Coronavirus Be Stopped? https://t.co/JJ5JntFJGv,Houston TX,7216,334781
1228080869186949120,mlipsitch,Thu Feb 13 22:17:50 +0000 2020,en,Will the New Coronavirus 'Go Away' in April? - https://t.co/p5UWO67tm4 https://t.co/HGMC1Xej2k,MA,1700,230446
1272865446178545664,matthewherper,Tue Jun 16 12:15:45 +0000 2020,en,Looking back at what I've written on hydroxychloroquine; and struck by how much of what I have to say now is what I said on March 22.  https://t.co/rYz5pwDQqk,Undisclosed.,3069,111212
1273972881035350016,soledadobrien,Fri Jun 19 13:36:18 +0000 2020,en,Outbreak. Tonight. https://t.co/n5ivEtgNUI, New York,422454,1318234
1316885297309847552,HelenBranswell,Thu Oct 15 23:34:56 +0000 2020,en,"Friends of" also get access to experimental #Covid19 drugs: Chris Christie reveals he received Eli Lilly's unlicensed monoclonal antibody cocktail. https://t.co/Hznx5DXTfI https://t.co/0OAeYFaBuw,MA,2079,225280
1331438428542603264,DrLeanaWen,Wed Nov 25 03:23:52 +0000 2020,en,On @CNNTonight shortly with @ASlavitt: I agree with the WH #covid19 taskforce that it’s time for a dramatic change in Americans’ behavior. We need—urgently—to flatten the curve; or else we are facing a collapse of our healthcare system. https://t.co/OkmKkdclq1,MD,5002,177524
1341399867718053888,laurahelmuth,Tue Dec 22 15:07:05 +0000 2020,en,Here are the biggest risks from various forms of public transportation if you have to travel somewhere -- but are you absolutely sure you have to travel somewhere https://t.co/p6lyISbims By @tanyalewis314 @sophiebushwick @unamandita on @sciam,Washington DC,7507,52715
1353727460643278848,GovLarryHogan,Mon Jan 25 15:32:32 +0000 2021,en,Maryland providers have now administered 372;937 doses of #COVID19 vaccines; and are now averaging nearly 17;000 doses per day.   Providers have now utilized 72.1% of first doses allocated to the state. https://t.co/J7qi8lBFCy,MD,704,255955
1388707343597113344,doritmi,Sun May 02 04:10:06 +0000 2021,en,Promoting #COVID19 #Vaccination on Social Media https://t.co/s06J9ppcrP $ #vaccines Drs. Fajar Raza and @johnlantos from @ChildrensMercy #vaccines,CA,11915,13785
1392867772317585408,EricTopol,Thu May 13 15:42:09 +0000 2021,en,The global pandemic death toll is far worse than tallied. And a color-coded graph of deaths by country is telling https://t.co/wGPRDkQSqi @TheEconomist https://t.co/lvQcJeG5dj,CA,556,686676
1226211967964073984,EricTopol,Sat Feb 08 18:31:29 +0000 2020,en,There have only been 5 randomized clinical trials of #AI in medicine to date. Here's the summary: 4 in gastroenterology (2 @LancetGastroHep; 2 @Gut_BMJ) 1 in ophthalmology (@EClinicalMed) All were conducted in China (None in radiology; pathology; dermatology or other specialties) https://t.co/98RwMxIllQ,CA,556,686676
1291768731757088768,DrTomFrieden,Fri Aug 07 16:10:40 +0000 2020,en,It's crucial that Americans hear from public health experts. The five of us ran @CDCgov during both Democratic and Republican administrations over three decades. We discuss what CDC has gotten right; what could be done better; and where we go from here. https://t.co/iUqCT3IZ4A,NY,962,268275
1298372103046082560,CDCDirector,Tue Aug 25 21:30:06 +0000 2020,en,#DYK? You may spread #COVID19 even if you do not have symptoms. If your health department tells you that you have been exposed; do your part to #SlowtheSpread. Any info you share with the health department is confidential. Learn more about contact tracing: https://t.co/X5yUkhWRNp https://t.co/nhrKNSLmkc,GA,487,373675
1303171189649666048,jljcolorado,Tue Sep 08 03:19:58 +0000 2020,en,Researchers Say Fresh Air Can Prevent Aerosol Transmission Of The Coronavirus  Nice short summary in @NPR By @Pien_Huang with @Lakdawala_Lab @linseymarr   https://t.co/tMPHjo2avS,CO,587,103213
1304108648470319104,ghn_news,Thu Sep 10 17:25:05 +0000 2020,en,"As we age; the immune system begins to shift into a heightened state of alert; dialing up inflammation and running out of certain immune cells." https://t.co/3aThzifirW,MD USA,2268,16655
1304832293458993152,chrissyfarr,Sat Sep 12 17:20:36 +0000 2020,en,I’ve been seeing a ton of stories about college students partying and spreading coronavirus. So I have been talking to a lot of them to get a sense of life on campus: https://t.co/U2Fe2Dh47v,CA,2633,87974
1338860736672493568,NateSilver538,Tue Dec 15 14:57:29 +0000 2020,en,So; the easiest path toward accelerating this timetable a bit—i.e. how we can vaccinate more than 150 million by the end of the 2Q—is Johnson &amp; Johnson; right; which should be reporting Phase 3 results soon-ish?  https://t.co/EsSVL5gdbm https://t.co/H4lEjOiRYO,New York,1573,3444065
1353585581150892032,holmescnn,Mon Jan 25 06:08:45 +0000 2021,en,#coronavirus has had a terrible impact on Native Americans - both in loss of life and; with it; loss of cultural knowledge and language speakers.  "It's just an incredible loss  Muscogee (Creek) Nation's @RealJSals https://t.co/6rt3DOMRpB,USA,3301,37054
1355945730112966656,bylenasun,Sun Jan 31 18:27:08 +0000 2021,en,Whoa. Previously unreported lobbying efforts show how even after Trump administration spent billions helping drug makers develop Covid-19 vaccines; it dismissed states’ concerns about help AND actively undermined their efforts to get funding from Congress. https://t.co/tbYuJVeO2b,D.C.,634,20246
1387551564148224000,CarlosdelRio7,Wed Apr 28 23:37:27 +0000 2021,en,SARS-CoV-2 Transmission Risk in the NBA During the 2020 Season https://t.co/GhLT9IwmMm via @JAMAInternalMed Important study by @cdefilippomack et al; people who recovered clinically from COVID-19 but continued to test + did not transmit SARS-CoV-2 to others in close proximity.,GA,1569,56698
1406471467940810752,EricTopol,Sun Jun 20 04:38:23 +0000 2021,en,The Delta variant is gaining in many countries in Europe and the US https://t.co/QwXCwaCq6c @AnnaSophieGross @labboudles @jburnmurdoch @FT And in Israel; the most fully vaccinated country; there have been 2 new school Delta outbreaks https://t.co/rBmPsuntfv @TimesofIsrael https://t.co/UVx27jqpDf,CA,556,686676
1222342030212390912,MoNscience,Wed Jan 29 02:13:44 +0000 2020,en,Here’s how #coronavirus spreads on a plane—and the safest place to sit https://t.co/Fi0fg73uyi. Words by Amy McKeever. Graphics by @kennelliott @taymaggiacomo via @natgeo #nCoV2019/#2019nCoV https://t.co/2CVU6m0Eu1,,4467,13549
1237860141413826560,bylenasun,Wed Mar 11 21:57:10 +0000 2020,en,NEW: Coronavirus forecasts are grim. Germany says 70 percent of population could become infected.  In U.S.; WH task force has not shared any projections. But others have; including the former CDC director. @joelachenbach @thewanreport @bylenasun https://t.co/kIq9pTQ449,D.C.,634,20246
1252475319535063040,rwang0,Tue Apr 21 05:52:40 +0000 2020,en,MyPOV: the level of security attacks continues. "almost relentless expressed one #CISO; it's as if they know we're stretched so they keep attacking. I'm so glad we are in the #cloud "  #cyberscurity #covid19 #WFH,Silicon Valley | SF | FL 410+,103619,141982
1275035550450401280,bethlinas,Mon Jun 22 11:58:58 +0000 2020,en,#COVID19 infections occurring in younger demographics: 1. High school seniors in VA-https://t.co/lFLk26Jl74  2. High schoolers visiting Dewy Bewch; DE https://t.co/KuUVYLjUW8   Remember- this is A NEW #virus which makes all of us at #risk for #COVID19! #MaskOn #SocialDistancing,DC,12532,14988
1303280975292641280,gregggonsalves,Tue Sep 08 10:36:12 +0000 2020,en,189;076 people dead. 6.3+ million infected. @realDonaldTrump #COVID19 #MAGA https://t.co/s9zTNFQKk8,CT,12347,115528
1310563031672385536,CarlosdelRio7,Mon Sep 28 12:52:30 +0000 2020,en,Not sure NYC is ready to open up indoor dining on Wednesday as they have planed....https://t.co/2MJ8CYPccn "For the first time in the city's recovery period; there could be the immediate scaling back of activities in these ZIP codes if progress is not made by Monday evening",GA,1569,56698
1329621263707480064,ScottGottliebMD,Fri Nov 20 03:03:07 +0000 2020,en,Contextualizing individual Covid risk. With about 1.5% of U.S. population currently infected; in a restaurant of 47 people there's a 50% chance at least one person has Covid. In North Dakota; a room of 10 people has a 50% chance a person with Covid is present (Bernstein Research) https://t.co/DJcbjaWqOP,DC,1457,588751
1357040673921380352,DrTomFrieden,Wed Feb 03 18:58:03 +0000 2021,en,The pandemic's impact has made fighting preventable killers such as heart disease and cancer even more urgent. Congratulations @MikeBloomberg—and thank you for your continued efforts to combat noncommunicable diseases. https://t.co/0iIZo5DfZn,NY,962,268275
1295956563857944576,DrLeanaWen,Wed Aug 19 05:31:37 +0000 2020,en,Joining late night post #DemConvention coverage w @ChrisCuomo @donlemon shortly to cover #covid19 latest; including continuing issues with testing. Test positivity rates &gt;5% in most states. Saliva tests are promising but we need a national plan to ensure widespread availability,MD,5002,177524
1313160523190538240,TedNesi,Mon Oct 05 16:54:00 +0000 2020,en,NEW: Today's @RIHealth COVID-19 data is out  • 7-day avg of new cases steadily rising (138)  • Very few tests yesterday + positivity rate up  • Hospitalizations down from last week's spike  • Death toll is now 1;121   Interactive charts here » https://t.co/uK1NnLusZw https://t.co/6I1lNLi3O5,RI,3485,31963
1340366768385224704,ushahmd,Sat Dec 19 18:41:55 +0000 2020,en,With my two dear colleagues Mac and Jen - they never worked FOR me - we worked #together to fight #COVID19 along w #amazing ⁦@hcphtx⁩ #TEAM in #Houston/#HarrisCounty /proud of the #leadership shown this entire year /behind the scenes=#invisibilitycrisis  🙏💕🙏 https://t.co/KxQu3vVprb,#TX2WA -#Texas #Washington,1906,5940
1233665194276085760,ddiamond,Sat Feb 29 08:07:57 +0000 2020,en,Iran authorities reported that 34 people had died from coronavirus. But the BBC’s news service contacted hospitals and totaled up 210 deaths — the latest indicator that Iran’s been misleading (or ill-informed) about the spreading outbreak. https://t.co/NZwwXY0svb,D.C.,1242,157519
1283364537274638336,MoNscience,Wed Jul 15 11:35:24 +0000 2020,en,"The Trump administration has ordered hospitals to bypass the Centers for Disease Control and Prevention and send all Covid-19 patient information to a central database in Washington beginning on Wednesday." https://t.co/xobKcn7xrF by @SherylNYT #coronavirus,,4467,13549
1283647964846657536,michaelmina_lab,Thu Jul 16 06:21:38 +0000 2020,en,Good news from @j_g_allen for a change.   https://t.co/ssYh3q3fKj,MA,998,226426
1284152293437239296,KrutikaKuppalli,Fri Jul 17 15:45:39 +0000 2020,en,The growing #Ebola outbreak in #DRC has taken a backseat to #COVID19. If @WHO doesn’t get funds urgently need to help fight it; they will run out over the next few weeks. Imagine a situation where #Ebola spreads and b/c the experts don’t have resources. https://t.co/zh54s1QGJn,Global Citizen ,745,33492
1300497862799822848,InfectiousDz,Mon Aug 31 18:17:07 +0000 2020,en,As of the end of May; there were 43 deaths from COVID among the NY Police Department https://t.co/n23l6gUFtK,NYC,9293,45266
1302792203731755008,doritmi,Mon Sep 07 02:14:00 +0000 2020,en,Doctor: FDA could be politicized in race for #COVID19 vaccine https://t.co/aLKlVEBhlA #vaccines #vaccineswork with @DrPaulOffit,CA,11915,13785
1317241162894278656,InfectiousDz,Fri Oct 16 23:09:01 +0000 2020,en,The Czech Republic used to be the shining star; example of how Europe could have stopped COVID. - early border closures - early lockdowns - early mandatory masks everywhere  That's all changed. Restrictions were eased in late June. There was a grace period but then this happened: https://t.co/v1l8YaB9LK,NYC,9293,45266
1369612269076836352,JohnJHarwood,Wed Mar 10 11:33:05 +0000 2021,en,new CNN poll:  Biden’s handling of his job 51% approve; 41% disapprove  Biden’s handling of pandemic 60% approve; 34% disapprove  Biden’s handling of economy 49% approve; 44% disapprove,DC,2221,555656
1376549983277682688,DrTomFrieden,Mon Mar 29 15:01:05 +0000 2021,en,This is a big deal. As expected; the vaccines prevent infection—not perfectly; but really well. Vaccination can save your life and the lives of people around you. An end of the pandemic is possible; but not until we fix vaccine equity in the US &amp; globally. https://t.co/8xONkW5LA1 https://t.co/oyPzx7KLEj,NY,962,268275
1379148259856412672,CarlosdelRio7,Mon Apr 05 19:05:43 +0000 2021,en,Community Transmission of SARS-CoV-2 Associated with a Local Bar https://t.co/jlBB3BEXQA via @CDCgov Forty-six cases of COVID-19 were linked to an indoor bar opening event that occurred during February 2021.,GA,1569,56698
1402976484290043904,EricTopol,Thu Jun 10 13:10:34 +0000 2021,en,The last thing we need in confronting the rise of the hyper-transmissible delta variant is to not have a handle on the data https://t.co/t2yZZTpRTj by @TalalNAnsari Again reflects the lack of a national strategy; every state should be required to report every day https://t.co/UVB9St1VEt,CA,556,686676
